taskId,taskName,sectionId,parentTaskId,completed,due,priority,description,parentTask,section,assignee,createdDate,completedDate
7099613245,videogames,129794789,7093491261,TRUE,,4,,18:00,,,2023-08-01T16:55:44.646173Z,2023-08-01T16:55:46.910943Z
7093491256,17:00,129794789,,TRUE,1 Aug 17:00,4,Shift out of work,,,,2023-07-30T21:31:18.262065Z,2023-08-01T15:59:27.030784Z
7098313828,dematology phone appointment,129794789,7093491256,TRUE,1 Aug 16:40,4,,17:00,,,2023-08-01T09:54:18.207836Z,2023-08-01T15:59:26.907350Z
7093491251,16:00,129794789,,TRUE,1 Aug 16:00,4,Work,,,,2023-07-30T21:31:18.118303Z,2023-08-01T15:23:02.417493Z
7098239435,blog work,129794789,7093491251,TRUE,,4,,16:00,,,2023-08-01T09:26:44.981186Z,2023-08-01T14:34:58.256575Z
7098200252,Tentin follow up,129794789,7093491251,TRUE,,4,,16:00,,,2023-08-01T09:11:07.867530Z,2023-08-01T14:00:35.087355Z
7093491243,15:00,129794789,,TRUE,1 Aug 15:00,4,Work,,,,2023-07-30T21:31:17.977382Z,2023-08-01T13:48:49.891301Z
7099003880,work,129794789,7093491243,TRUE,,4,,15:00,,,2023-08-01T13:48:43.415703Z,2023-08-01T13:48:47.588919Z
7098119654,study dutch,129794789,7093491243,TRUE,,4,,15:00,,,2023-08-01T08:39:11.119512Z,2023-08-01T13:45:08.876887Z
7093491240,14:00,129794789,,TRUE,1 Aug 14:00,4,Work,,,,2023-07-30T21:31:17.813770Z,2023-08-01T12:57:50.816295Z
7098601357,work,129794789,7093491240,TRUE,,4,,14:00,,,2023-08-01T11:43:52.932341Z,2023-08-01T12:57:49.936355Z
7093491234,13:00,129794789,,TRUE,1 Aug 13:00,4,Work,,,,2023-07-30T21:31:17.644172Z,2023-08-01T11:43:46.569405Z
7098339685,lunch,129794789,7093491234,TRUE,,4,,13:00,,,2023-08-01T10:03:31.822305Z,2023-08-01T11:43:46.481290Z
7098600746,work,129794789,7093491234,TRUE,,4,,13:00,,,2023-08-01T11:43:42.079172Z,2023-08-01T11:43:46.335242Z
7093491231,12:00,129794789,,TRUE,1 Aug 12:00,4,🏃🥪Exercise and Lunch,,,,2023-07-30T21:31:17.498523Z,2023-08-01T11:18:11.848002Z
7098120361,ring fit,129794789,7093491231,TRUE,,4,,12:00,,,2023-08-01T08:39:27.977769Z,2023-08-01T11:18:10.002153Z
7098259144,draino bathroom sink,129794789,7093491231,TRUE,,4,,12:00,,,2023-08-01T09:34:26.230769Z,2023-08-01T11:18:09.168206Z
7098225089,remove songs i disklike from cooking playlist,129794789,7093491231,TRUE,,4,,12:00,,,2023-08-01T09:21:18.909182Z,2023-08-01T10:25:45.986014Z
7093491226,11:00,129794789,,TRUE,1 Aug 11:00,4,Work,,,,2023-07-30T21:31:17.353997Z,2023-08-01T09:58:14.839800Z
7098310171,todoist system work,129794789,7093491226,TRUE,,4,,11:00,,,2023-08-01T09:52:46.284758Z,2023-08-01T09:58:14.679640Z
7093491220,10:00,129794789,,TRUE,1 Aug 10:00,4,Work,,,,2023-07-30T21:31:17.214566Z,2023-08-01T09:21:33.435976Z
7098225461,Work,129794789,7093491220,TRUE,,4,,10:00,,,2023-08-01T09:21:30.377418Z,2023-08-01T09:21:33.281634Z
7093491215,9:00,129794789,,TRUE,1 Aug 9:00,4,"🌻 🧠 🛡️ prompts, plans, tasks, eat the frog",,,,2023-07-30T21:31:17.058070Z,2023-08-01T08:38:59.004759Z
7093491209,8:00,129794789,,TRUE,1 Aug 8:00,4,"🧘🏼 🥣 🍌 Stretch, meditation, breakfast",,,,2023-07-30T21:31:16.900139Z,2023-08-01T07:32:03.437058Z
7093491201,7:00,129794789,,TRUE,1 Aug 7:00,4,"☀️🚿👗 Wake up, shower, and get dressed",,,,2023-07-30T21:31:16.689981Z,2023-08-01T07:32:02.550053Z
